Target,Model,seed,MAE,RMSE,MAPE,R2
M_LB,lgbm,2,0.1036793420683761,0.13179683882675172,1.031662452856676,0.9998825749647204
M_LB,lgbm,3,0.10225687202300132,0.13037050310797751,0.9545099972014357,0.9998851028133293
M_LB,lgbm,4,0.10362131971064015,0.1287757529314883,0.980520207505137,0.9998878965682768
M_LB,lgbm,5,0.11255476517614581,0.14125843087053758,1.1179271318393649,0.9998651100892691
M_LB,lgbm,6,0.10576399031358164,0.13661633581347968,0.957062830220676,0.9998738300364088
M_LB,lgbm,7,0.10923144803346062,0.13736742088067527,1.0194985406033796,0.999872438916213
M_LB,lgbm,8,0.09905489611247374,0.12353327604125433,0.9602016869039701,0.9998968382669143
M_LB,lgbm,9,0.09807860031776137,0.12453380290277007,0.9072030435334426,0.9998951604344342
M_LB,lgbm,10,0.10196872504565364,0.1295144305679193,0.9611290009445739,0.9998866067944383
M_LB,lgbm,11,0.09868919920123614,0.1269588132561364,0.9230415016520267,0.9998910376602528
M_LB,lgbm,12,0.10989132861708238,0.13767667827182126,1.0787800271205499,0.999871863909213
M_LB,lgbm,13,0.09511422999437934,0.12575213583798162,0.9039011072982378,0.9998930990777408
M_LB,lgbm,14,0.10314731391774215,0.1289385849271182,0.9730496353914492,0.9998876128880677
M_LB,lgbm,15,0.10207035647234408,0.13102096012016626,0.9491639008170927,0.9998839534410683
M_LB,lgbm,16,0.10139462968441329,0.12946928088662965,0.9601107016785417,0.9998866858400658
M_LB,lgbm,17,0.10584142586493654,0.13605704946721567,0.9434740429073428,0.999874860962851
M_LB,lgbm,18,0.09869646744252604,0.12357496513311082,0.9321777011494478,0.9998967686266556
M_LB,lgbm,19,0.09722973195537223,0.12461225255495395,0.8939238461221917,0.9998950283061637
M_LB,lgbm,20,0.10897317040866185,0.14043590621738025,0.999370785081068,0.9998666763993822
M_LB,lgbm,21,0.11105341350518122,0.1422102010675424,1.0000661521044267,0.9998632862447135
M_LB,lgbm,22,0.10129926115926825,0.12487696189106834,0.949446197012581,0.9998945818572751
M_LB,lgbm,23,0.10966909615756626,0.13973397983922062,1.0443605621275078,0.999868005824037
M_LB,lgbm,24,0.0968098088194384,0.12269747892725787,0.9125344049831815,0.9998982294807104
M_LB,lgbm,25,0.09982402156120021,0.1297828801753552,0.9394042277632982,0.9998861362382409
M_LB,lgbm,26,0.1015060242066592,0.12800254556657928,0.958445198642142,0.9998892387304994
M_LB,lgbm,27,0.10925000101443737,0.13967083851197148,1.038650061948978,0.9998681250849994
M_LB,lgbm,28,0.10780349040752342,0.13865070544401656,0.9865803713378151,0.9998700444358186
M_LB,lgbm,29,0.10285653859163087,0.13497312735915298,0.942587345178255,0.999876846904275
M_LB,lgbm,30,0.09760686006100615,0.12218915545208174,0.891407307110314,0.9998990709842768
M_LB,dt,1,0.11885009600000006,0.17395471166080057,0.7055333145132509,0.9997954388744859
M_LB,dt,2,0.11959741222988511,0.17413523356751265,0.7151881626535981,0.9997950140866201
M_LB,dt,3,0.11785661002298856,0.1693962198145672,0.7216035463054173,0.9998060194702934
M_LB,dt,4,0.1174849771034483,0.1693340098242021,0.7128509900087118,0.9998061619210639
M_LB,dt,5,0.11653723126436784,0.16910752065634999,0.7037845170692649,0.9998066801024379
M_LB,dt,6,0.11661745600000004,0.16912472623007457,0.7056895607065623,0.9998066407623902
M_LB,dt,7,0.11649174197701151,0.16910539559783205,0.7000665731391106,0.9998066849610452
M_LB,dt,8,0.1202149640459771,0.17423744194678184,0.7270702876795577,0.9997947733837341
M_LB,dt,9,0.11885009600000006,0.17395471166080057,0.7055333145132509,0.9997954388744859
M_LB,dt,10,0.11988882041379317,0.17417902426547963,0.7220356753130064,0.9997949109758972
M_LB,dt,11,0.11653723126436784,0.16910752065634999,0.7037845170692649,0.9998066801024379
M_LB,dt,12,0.1174849771034483,0.1693340098242021,0.7128509900087118,0.9998061619210639
M_LB,dt,13,0.11868440183908052,0.17392966103177546,0.7043087894212943,0.9997954977865539
M_LB,dt,14,0.11723905820689656,0.1692910886045665,0.7097214212794577,0.9998062601731794
M_LB,dt,15,0.11868440183908052,0.17392966103177546,0.7043087894212943,0.9997954977865539
M_LB,dt,16,0.11893032073563226,0.17397143785360888,0.7074383581505481,0.9997953995344383
M_LB,dt,17,0.11860417710344832,0.1739129308210533,0.7024037457839969,0.9997955371266014
M_LB,dt,18,0.11678315016091957,0.16915048845558098,0.706914085798519,0.9998065818503223
M_LB,dt,19,0.11885009600000006,0.17395471166080057,0.7055333145132509,0.9997954388744859
M_LB,dt,20,0.11649174197701151,0.16910539559783205,0.7000665731391106,0.9998066849610452
M_LB,dt,21,0.11657196671264371,0.169122601387748,0.7019716167764078,0.9998066456209975
M_LB,dt,22,0.1202149640459771,0.17423744194678184,0.7270702876795577,0.9997947733837341
M_LB,dt,23,0.11661745600000004,0.16912472623007457,0.7056895607065623,0.9998066407623902
M_LB,dt,24,0.1202149640459771,0.17423744194678184,0.7270702876795577,0.9997947733837341
M_LB,dt,25,0.11967763696551731,0.17415194242233423,0.7170932062908952,0.9997949747465725
M_LB,dt,26,0.11753046639080462,0.16933613201375997,0.7165689339388661,0.9998061570624566
M_LB,dt,27,0.11967763696551731,0.17415194242233423,0.7170932062908952,0.9997949747465725
M_LB,dt,28,0.11897581002298858,0.17397350347420915,0.7111563020807028,0.999795394675831
M_LB,dt,29,0.11731928294252876,0.16930827552361113,0.711626464916755,0.9998062208331318
M_LB,dt,30,0.1174849771034483,0.1693340098242021,0.7128509900087118,0.9998061619210639
M_LB,svr,1,0.15517356766902057,0.2512189545305082,1.5402300158794429,0.9995733659442869
M_LB,svr,2,0.15517356766902057,0.2512189545305082,1.5402300158794429,0.9995733659442869
M_LB,svr,3,0.15517356766902057,0.2512189545305082,1.5402300158794429,0.9995733659442869
M_LB,svr,4,0.15517356766902057,0.2512189545305082,1.5402300158794429,0.9995733659442869
M_LB,svr,5,0.15517356766902057,0.2512189545305082,1.5402300158794429,0.9995733659442869
M_LB,svr,6,0.15517356766902057,0.2512189545305082,1.5402300158794429,0.9995733659442869
M_LB,svr,7,0.15517356766902057,0.2512189545305082,1.5402300158794429,0.9995733659442869
M_LB,svr,8,0.15517356766902057,0.2512189545305082,1.5402300158794429,0.9995733659442869
M_LB,svr,9,0.15517356766902057,0.2512189545305082,1.5402300158794429,0.9995733659442869
M_LB,svr,10,0.15517356766902057,0.2512189545305082,1.5402300158794429,0.9995733659442869
M_LB,svr,11,0.15517356766902057,0.2512189545305082,1.5402300158794429,0.9995733659442869
M_LB,svr,12,0.15517356766902057,0.2512189545305082,1.5402300158794429,0.9995733659442869
M_LB,svr,13,0.15517356766902057,0.2512189545305082,1.5402300158794429,0.9995733659442869
M_LB,svr,14,0.15517356766902057,0.2512189545305082,1.5402300158794429,0.9995733659442869
M_LB,svr,15,0.15517356766902057,0.2512189545305082,1.5402300158794429,0.9995733659442869
M_LB,svr,16,0.15517356766902057,0.2512189545305082,1.5402300158794429,0.9995733659442869
M_LB,svr,17,0.15517356766902057,0.2512189545305082,1.5402300158794429,0.9995733659442869
M_LB,svr,18,0.15517356766902057,0.2512189545305082,1.5402300158794429,0.9995733659442869
M_LB,svr,19,0.15517356766902057,0.2512189545305082,1.5402300158794429,0.9995733659442869
M_LB,svr,20,0.15517356766902057,0.2512189545305082,1.5402300158794429,0.9995733659442869
M_LB,svr,21,0.15517356766902057,0.2512189545305082,1.5402300158794429,0.9995733659442869
M_LB,svr,22,0.15517356766902057,0.2512189545305082,1.5402300158794429,0.9995733659442869
M_LB,svr,23,0.15517356766902057,0.2512189545305082,1.5402300158794429,0.9995733659442869
M_LB,svr,24,0.15517356766902057,0.2512189545305082,1.5402300158794429,0.9995733659442869
M_LB,svr,25,0.15517356766902057,0.2512189545305082,1.5402300158794429,0.9995733659442869
M_LB,svr,26,0.15517356766902057,0.2512189545305082,1.5402300158794429,0.9995733659442869
M_LB,svr,27,0.15517356766902057,0.2512189545305082,1.5402300158794429,0.9995733659442869
M_LB,svr,28,0.15517356766902057,0.2512189545305082,1.5402300158794429,0.9995733659442869
M_LB,svr,29,0.15517356766902057,0.2512189545305082,1.5402300158794429,0.9995733659442869
M_LB,svr,30,0.15517356766902057,0.2512189545305082,1.5402300158794429,0.9995733659442869
M_LB,gbrt,1,0.17789938488199902,0.2573429006366303,1.62204257130933,0.9995523123691515
M_LB,gbrt,2,0.1778993848819985,0.25734290063662985,1.6220425713093216,0.9995523123691515
M_LB,gbrt,3,0.17789938488199908,0.2573429006366306,1.6220425713093272,0.9995523123691515
M_LB,gbrt,4,0.17789938488199894,0.2573429006366303,1.6220425713093272,0.9995523123691515
M_LB,gbrt,5,0.17789938488199875,0.2573429006366302,1.622042571309327,0.9995523123691515
M_LB,gbrt,6,0.17789938488199883,0.2573429006366303,1.6220425713093303,0.9995523123691515
M_LB,gbrt,7,0.1778993848819988,0.2573429006366301,1.6220425713093247,0.9995523123691515
M_LB,gbrt,8,0.17789938488199858,0.2573429006366299,1.6220425713093254,0.9995523123691515
M_LB,gbrt,9,0.17789938488199863,0.25734290063663,1.6220425713093276,0.9995523123691515
M_LB,gbrt,10,0.17789938488199852,0.25734290063663,1.622042571309321,0.9995523123691515
M_LB,gbrt,11,0.17789938488199822,0.25734290063662957,1.6220425713093223,0.9995523123691515
M_LB,gbrt,12,0.1778993848819985,0.25734290063662996,1.622042571309326,0.9995523123691515
M_LB,gbrt,13,0.17789938488199855,0.25734290063662973,1.622042571309326,0.9995523123691515
M_LB,gbrt,14,0.17789938488199866,0.25734290063663,1.6220425713093272,0.9995523123691515
M_LB,gbrt,15,0.17789938488199863,0.2573429006366301,1.6220425713093258,0.9995523123691515
M_LB,gbrt,16,0.17789938488199872,0.25734290063662996,1.6220425713093254,0.9995523123691515
M_LB,gbrt,17,0.1778993848819986,0.25734290063663007,1.6220425713093254,0.9995523123691515
M_LB,gbrt,18,0.17789938488199863,0.25734290063662996,1.622042571309326,0.9995523123691515
M_LB,gbrt,19,0.1778993848819988,0.2573429006366302,1.6220425713093245,0.9995523123691515
M_LB,gbrt,20,0.17789938488199875,0.2573429006366302,1.6220425713093276,0.9995523123691515
M_LB,gbrt,21,0.1778993848819986,0.2573429006366302,1.6220425713093272,0.9995523123691515
M_LB,gbrt,22,0.17789938488199872,0.25734290063663007,1.6220425713093276,0.9995523123691515
M_LB,gbrt,23,0.17789938488199833,0.2573429006366299,1.6220425713093245,0.9995523123691515
M_LB,gbrt,24,0.17789938488199852,0.25734290063662985,1.622042571309324,0.9995523123691515
M_LB,gbrt,25,0.17789938488199866,0.2573429006366301,1.6220425713093258,0.9995523123691515
M_LB,gbrt,26,0.1778993848819989,0.25734290063662996,1.6220425713093265,0.9995523123691515
M_LB,gbrt,27,0.17789938488199844,0.2573429006366301,1.6220425713093258,0.9995523123691515
M_LB,gbrt,28,0.17789938488199816,0.25734290063662957,1.6220425713093245,0.9995523123691515
M_LB,gbrt,29,0.17789938488199866,0.25734290063662996,1.6220425713093276,0.9995523123691515
M_LB,gbrt,30,0.1778993848819987,0.2573429006366302,1.6220425713093283,0.9995523123691515
M_LB,catboost,1,0.20291469051438338,0.36880189984161627,2.504543682954848,0.9990805311703719
M_LB,catboost,2,0.20291469051438338,0.36880189984161627,2.504543682954848,0.9990805311703719
M_LB,catboost,3,0.20291469051438338,0.36880189984161627,2.504543682954848,0.9990805311703719
M_LB,catboost,4,0.20291469051438338,0.36880189984161627,2.504543682954848,0.9990805311703719
M_LB,catboost,5,0.20291469051438338,0.36880189984161627,2.504543682954848,0.9990805311703719
M_LB,catboost,6,0.20291469051438338,0.36880189984161627,2.504543682954848,0.9990805311703719
M_LB,catboost,7,0.20291469051438338,0.36880189984161627,2.504543682954848,0.9990805311703719
M_LB,catboost,8,0.20291469051438338,0.36880189984161627,2.504543682954848,0.9990805311703719
M_LB,catboost,9,0.20291469051438338,0.36880189984161627,2.504543682954848,0.9990805311703719
M_LB,catboost,10,0.20291469051438338,0.36880189984161627,2.504543682954848,0.9990805311703719
M_LB,catboost,11,0.20291469051438338,0.36880189984161627,2.504543682954848,0.9990805311703719
M_LB,catboost,12,0.20291469051438338,0.36880189984161627,2.504543682954848,0.9990805311703719
M_LB,catboost,13,0.20291469051438338,0.36880189984161627,2.504543682954848,0.9990805311703719
M_LB,catboost,14,0.20291469051438338,0.36880189984161627,2.504543682954848,0.9990805311703719
M_LB,catboost,15,0.20291469051438338,0.36880189984161627,2.504543682954848,0.9990805311703719
M_LB,catboost,16,0.20291469051438338,0.36880189984161627,2.504543682954848,0.9990805311703719
M_LB,catboost,17,0.20291469051438338,0.36880189984161627,2.504543682954848,0.9990805311703719
M_LB,catboost,18,0.20291469051438338,0.36880189984161627,2.504543682954848,0.9990805311703719
M_LB,catboost,19,0.20291469051438338,0.36880189984161627,2.504543682954848,0.9990805311703719
M_LB,catboost,20,0.20291469051438338,0.36880189984161627,2.504543682954848,0.9990805311703719
M_LB,catboost,21,0.20291469051438338,0.36880189984161627,2.504543682954848,0.9990805311703719
M_LB,catboost,22,0.20291469051438338,0.36880189984161627,2.504543682954848,0.9990805311703719
M_LB,catboost,23,0.20291469051438338,0.36880189984161627,2.504543682954848,0.9990805311703719
M_LB,catboost,24,0.20291469051438338,0.36880189984161627,2.504543682954848,0.9990805311703719
M_LB,catboost,25,0.20291469051438338,0.36880189984161627,2.504543682954848,0.9990805311703719
M_LB,catboost,26,0.20291469051438338,0.36880189984161627,2.504543682954848,0.9990805311703719
M_LB,catboost,27,0.20291469051438338,0.36880189984161627,2.504543682954848,0.9990805311703719
M_LB,catboost,28,0.20291469051438338,0.36880189984161627,2.504543682954848,0.9990805311703719
M_LB,catboost,29,0.20291469051438338,0.36880189984161627,2.504543682954848,0.9990805311703719
M_LB,catboost,30,0.20291469051438338,0.36880189984161627,2.504543682954848,0.9990805311703719
M_LB,histgbr,1,0.342212821686403,0.43297637879032264,2.8366596750023785,0.9987327009199498
M_LB,histgbr,2,0.342212821686403,0.43297637879032264,2.8366596750023785,0.9987327009199498
M_LB,histgbr,3,0.342212821686403,0.43297637879032264,2.8366596750023785,0.9987327009199498
M_LB,histgbr,4,0.342212821686403,0.43297637879032264,2.8366596750023785,0.9987327009199498
M_LB,histgbr,5,0.342212821686403,0.43297637879032264,2.8366596750023785,0.9987327009199498
M_LB,histgbr,6,0.342212821686403,0.43297637879032264,2.8366596750023785,0.9987327009199498
M_LB,histgbr,7,0.342212821686403,0.43297637879032264,2.8366596750023785,0.9987327009199498
M_LB,histgbr,8,0.342212821686403,0.43297637879032264,2.8366596750023785,0.9987327009199498
M_LB,histgbr,9,0.342212821686403,0.43297637879032264,2.8366596750023785,0.9987327009199498
M_LB,histgbr,10,0.342212821686403,0.43297637879032264,2.8366596750023785,0.9987327009199498
M_LB,histgbr,11,0.342212821686403,0.43297637879032264,2.8366596750023785,0.9987327009199498
M_LB,histgbr,12,0.342212821686403,0.43297637879032264,2.8366596750023785,0.9987327009199498
M_LB,histgbr,13,0.342212821686403,0.43297637879032264,2.8366596750023785,0.9987327009199498
M_LB,histgbr,14,0.342212821686403,0.43297637879032264,2.8366596750023785,0.9987327009199498
M_LB,histgbr,15,0.342212821686403,0.43297637879032264,2.8366596750023785,0.9987327009199498
M_LB,histgbr,16,0.342212821686403,0.43297637879032264,2.8366596750023785,0.9987327009199498
M_LB,histgbr,17,0.342212821686403,0.43297637879032264,2.8366596750023785,0.9987327009199498
M_LB,histgbr,18,0.342212821686403,0.43297637879032264,2.8366596750023785,0.9987327009199498
M_LB,histgbr,19,0.342212821686403,0.43297637879032264,2.8366596750023785,0.9987327009199498
M_LB,histgbr,20,0.342212821686403,0.43297637879032264,2.8366596750023785,0.9987327009199498
M_LB,histgbr,21,0.342212821686403,0.43297637879032264,2.8366596750023785,0.9987327009199498
M_LB,histgbr,22,0.342212821686403,0.43297637879032264,2.8366596750023785,0.9987327009199498
M_LB,histgbr,23,0.342212821686403,0.43297637879032264,2.8366596750023785,0.9987327009199498
M_LB,histgbr,24,0.342212821686403,0.43297637879032264,2.8366596750023785,0.9987327009199498
M_LB,histgbr,25,0.342212821686403,0.43297637879032264,2.8366596750023785,0.9987327009199498
M_LB,histgbr,26,0.342212821686403,0.43297637879032264,2.8366596750023785,0.9987327009199498
M_LB,histgbr,27,0.342212821686403,0.43297637879032264,2.8366596750023785,0.9987327009199498
M_LB,histgbr,28,0.342212821686403,0.43297637879032264,2.8366596750023785,0.9987327009199498
M_LB,histgbr,29,0.342212821686403,0.43297637879032264,2.8366596750023785,0.9987327009199498
M_LB,histgbr,30,0.342212821686403,0.43297637879032264,2.8366596750023785,0.9987327009199498
M_LB,rf,1,1.0143443171949411,1.2941739658111884,7.938675038531429,0.9886776642276368
M_LB,rf,2,1.0033002538338676,1.2607368870735505,8.35624754964622,0.9892551679539738
M_LB,rf,3,1.0464219954320293,1.3534281289984798,8.209670355697867,0.987617135842124
M_LB,rf,4,1.0072754349589252,1.2869221550713676,7.950930631329912,0.988804196512724
M_LB,rf,5,1.0271929961875848,1.3230188221462558,8.00871939998082,0.9881673298708176
M_LB,rf,6,1.0292907183797693,1.291630454259424,8.256134303192281,0.9887221253170374
M_LB,rf,7,0.9659803859581569,1.2242544335267256,7.757825532753869,0.9898680256246487
M_LB,rf,8,0.9929669642239048,1.2658021809336482,7.855769535770488,0.9891686549532742
M_LB,rf,9,1.046638630925974,1.3420252146766725,8.100183975768314,0.9878249132825321
M_LB,rf,10,0.993839296144211,1.2657280250048468,8.031658181674645,0.9891699240061113
M_LB,rf,11,0.9880973638272795,1.2527042417664913,7.808822166550229,0.9893916507841762
M_LB,rf,12,1.0178498775888076,1.2975165171237155,7.8716225795444625,0.9886191027631677
M_LB,rf,13,1.0201881491294984,1.3037726820565065,8.147292418748204,0.9885090888686261
M_LB,rf,14,1.034573310818236,1.335208743631724,8.17474121425965,0.987948279608531
M_LB,rf,15,1.0030574268449013,1.2835226824605126,7.911674067444288,0.9888632669990672
M_LB,rf,16,1.0025017882078138,1.270991978736833,7.965010395494589,0.9890796556967075
M_LB,rf,17,1.0445196111031414,1.3666607482749953,8.112001637895014,0.9873738148246969
M_LB,rf,18,0.9975321791978519,1.2550684713221345,8.032122111734193,0.989351570709077
M_LB,rf,19,0.9843479268444434,1.2733744370850053,7.867389601819053,0.9890386772320074
M_LB,rf,20,1.0377761823756295,1.3324177623053977,8.12897013504896,0.9879986102732974
M_LB,rf,21,0.9990187913233644,1.2841511282746654,7.994907078333381,0.9888523586657154
M_LB,rf,22,1.0067880623500378,1.298199082852763,7.8590030356090885,0.9886071256460025
M_LB,rf,23,1.0110999845826822,1.3169852093448478,8.121881933842337,0.9882750092984535
M_LB,rf,24,1.0166499059970886,1.2860125710411534,8.053428207054516,0.9888200170892982
M_LB,rf,25,0.9781699759051324,1.2613970409065987,7.508799446178341,0.9892439124743664
M_LB,rf,26,1.017699570601684,1.3152342621982394,7.939868555385863,0.9883061655962425
M_LB,rf,27,1.019570407392643,1.3051288021718035,8.08692267055229,0.9884851718771039
M_LB,rf,28,0.9839006806727936,1.2594246842025647,7.830128685452899,0.9892775232322559
M_LB,rf,29,0.9588484672384653,1.224138430398171,7.574436562047944,0.9898699456259321
M_LB,rf,30,0.9905670136606858,1.2812191869909437,7.8251685083003535,0.9889032045781988
M_LB,adaboost,1,1.8732826588703482,2.2520392059963013,17.678718763093382,0.9657151222133862
M_LB,adaboost,2,2.1431235976418535,2.648213555762139,18.0038579573217,0.9525914447670617
M_LB,adaboost,3,1.8558711209437417,2.210845215850532,17.767371381444164,0.966957919259649
M_LB,adaboost,4,1.7669541614615958,2.0805242029151745,16.322503269000364,0.9707385221390449
M_LB,adaboost,5,1.8498979830601077,2.172846726978301,17.783165925206458,0.968083967678014
M_LB,adaboost,6,1.796280107254426,2.1358197180552096,16.664466654526358,0.9691624479795706
M_LB,adaboost,7,2.1203095974688515,2.7192786491880203,16.332163076480146,0.9500128774985936
M_LB,adaboost,8,1.8802055325937896,2.2038640647275796,16.894334289455255,0.9671662627141102
M_LB,adaboost,9,1.8207799846140125,2.2298038508709075,16.35240145273208,0.966388798757446
M_LB,adaboost,10,1.7660708368053137,2.0892617663974615,16.326177029870458,0.9704922275789841
M_LB,adaboost,11,1.8409071820688887,2.208612696158346,17.651106862226868,0.9670246175976888
M_LB,adaboost,12,1.930129747992329,2.2153927080662537,18.7980173182347,0.9668218508117077
M_LB,adaboost,13,1.8307088866492252,2.174129727490231,18.161276409507252,0.968046265639795
M_LB,adaboost,14,1.8185796385383572,2.1552050461195638,17.47770964761966,0.9686001262217917
M_LB,adaboost,15,1.918186324599506,2.2489074998628187,17.744664909082356,0.9658104096371611
M_LB,adaboost,16,1.931535619618582,2.226350839630545,17.816966597750902,0.9664928168684029
M_LB,adaboost,17,2.099255515129701,2.6699691531813676,16.824878588466476,0.9518093038986244
M_LB,adaboost,18,1.9220677209388248,2.192954855879894,18.86514936045284,0.9674905146277268
M_LB,adaboost,19,1.8851334622164662,2.176134836658979,18.6610648199788,0.9679872992682763
M_LB,adaboost,20,1.8557190791405977,2.1524468386205067,17.85690028961355,0.9686804452131624
M_LB,adaboost,21,2.0049775896495707,2.425526316665824,16.405603428884323,0.9602293495529995
M_LB,adaboost,22,1.8789789854377827,2.184037754738264,18.5591838310523,0.9677543604475315
M_LB,adaboost,23,2.2142078637290035,2.616182468592293,18.609946869215545,0.9537313557646931
M_LB,adaboost,24,1.7293194190732437,2.0574496389551693,17.176589107418465,0.9713839860360555
M_LB,adaboost,25,1.830441925101208,2.1540449727940785,17.57171950629674,0.9686339200852396
M_LB,adaboost,26,1.7538183085271415,2.0757604762537496,16.462340363134476,0.9708723673486787
M_LB,adaboost,27,2.081037576272944,2.497616492557405,17.186193559309412,0.9578301342056953
M_LB,adaboost,28,1.919088859574191,2.209769892132757,18.82196404986384,0.9669900538405589
M_LB,adaboost,29,1.706750587139116,2.084737158576328,15.457703921332143,0.9706198961468316
M_LB,adaboost,30,1.7823338553003452,2.1099175997037247,15.976919327222822,0.9699058763257354
M_LB,knn,1,2.6681983981042965,3.430654574503804,24.50564317151055,0.9204381824252074
M_LB,knn,2,2.6681983981042965,3.430654574503804,24.50564317151055,0.9204381824252074
M_LB,knn,3,2.6681983981042965,3.430654574503804,24.50564317151055,0.9204381824252074
M_LB,knn,4,2.6681983981042965,3.430654574503804,24.50564317151055,0.9204381824252074
M_LB,knn,5,2.6681983981042965,3.430654574503804,24.50564317151055,0.9204381824252074
M_LB,knn,6,2.6681983981042965,3.430654574503804,24.50564317151055,0.9204381824252074
M_LB,knn,7,2.6681983981042965,3.430654574503804,24.50564317151055,0.9204381824252074
M_LB,knn,8,2.6681983981042965,3.430654574503804,24.50564317151055,0.9204381824252074
M_LB,knn,9,2.6681983981042965,3.430654574503804,24.50564317151055,0.9204381824252074
M_LB,knn,10,2.6681983981042965,3.430654574503804,24.50564317151055,0.9204381824252074
M_LB,knn,11,2.6681983981042965,3.430654574503804,24.50564317151055,0.9204381824252074
M_LB,knn,12,2.6681983981042965,3.430654574503804,24.50564317151055,0.9204381824252074
M_LB,knn,13,2.6681983981042965,3.430654574503804,24.50564317151055,0.9204381824252074
M_LB,knn,14,2.6681983981042965,3.430654574503804,24.50564317151055,0.9204381824252074
M_LB,knn,15,2.6681983981042965,3.430654574503804,24.50564317151055,0.9204381824252074
M_LB,knn,16,2.6681983981042965,3.430654574503804,24.50564317151055,0.9204381824252074
M_LB,knn,17,2.6681983981042965,3.430654574503804,24.50564317151055,0.9204381824252074
M_LB,knn,18,2.6681983981042965,3.430654574503804,24.50564317151055,0.9204381824252074
M_LB,knn,19,2.6681983981042965,3.430654574503804,24.50564317151055,0.9204381824252074
M_LB,knn,20,2.6681983981042965,3.430654574503804,24.50564317151055,0.9204381824252074
M_LB,knn,21,2.6681983981042965,3.430654574503804,24.50564317151055,0.9204381824252074
M_LB,knn,22,2.6681983981042965,3.430654574503804,24.50564317151055,0.9204381824252074
M_LB,knn,23,2.6681983981042965,3.430654574503804,24.50564317151055,0.9204381824252074
M_LB,knn,24,2.6681983981042965,3.430654574503804,24.50564317151055,0.9204381824252074
M_LB,knn,25,2.6681983981042965,3.430654574503804,24.50564317151055,0.9204381824252074
M_LB,knn,26,2.6681983981042965,3.430654574503804,24.50564317151055,0.9204381824252074
M_LB,knn,27,2.6681983981042965,3.430654574503804,24.50564317151055,0.9204381824252074
M_LB,knn,28,2.6681983981042965,3.430654574503804,24.50564317151055,0.9204381824252074
M_LB,knn,29,2.6681983981042965,3.430654574503804,24.50564317151055,0.9204381824252074
M_LB,knn,30,2.6681983981042965,3.430654574503804,24.50564317151055,0.9204381824252074
M_LB,lasso,1,2.772886563788586,3.8882583754482973,28.1249343166245,0.8977976353493355
M_LB,lasso,2,2.772886563788586,3.8882583754482973,28.1249343166245,0.8977976353493355
M_LB,lasso,3,2.772886563788586,3.8882583754482973,28.1249343166245,0.8977976353493355
M_LB,lasso,4,2.772886563788586,3.8882583754482973,28.1249343166245,0.8977976353493355
M_LB,lasso,5,2.772886563788586,3.8882583754482973,28.1249343166245,0.8977976353493355
M_LB,lasso,6,2.772886563788586,3.8882583754482973,28.1249343166245,0.8977976353493355
M_LB,lasso,7,2.772886563788586,3.8882583754482973,28.1249343166245,0.8977976353493355
M_LB,lasso,8,2.772886563788586,3.8882583754482973,28.1249343166245,0.8977976353493355
M_LB,lasso,9,2.772886563788586,3.8882583754482973,28.1249343166245,0.8977976353493355
M_LB,lasso,10,2.772886563788586,3.8882583754482973,28.1249343166245,0.8977976353493355
M_LB,lasso,11,2.772886563788586,3.8882583754482973,28.1249343166245,0.8977976353493355
M_LB,lasso,12,2.772886563788586,3.8882583754482973,28.1249343166245,0.8977976353493355
M_LB,lasso,13,2.772886563788586,3.8882583754482973,28.1249343166245,0.8977976353493355
M_LB,lasso,14,2.772886563788586,3.8882583754482973,28.1249343166245,0.8977976353493355
M_LB,lasso,15,2.772886563788586,3.8882583754482973,28.1249343166245,0.8977976353493355
M_LB,lasso,16,2.772886563788586,3.8882583754482973,28.1249343166245,0.8977976353493355
M_LB,lasso,17,2.772886563788586,3.8882583754482973,28.1249343166245,0.8977976353493355
M_LB,lasso,18,2.772886563788586,3.8882583754482973,28.1249343166245,0.8977976353493355
M_LB,lasso,19,2.772886563788586,3.8882583754482973,28.1249343166245,0.8977976353493355
M_LB,lasso,20,2.772886563788586,3.8882583754482973,28.1249343166245,0.8977976353493355
M_LB,lasso,21,2.772886563788586,3.8882583754482973,28.1249343166245,0.8977976353493355
M_LB,lasso,22,2.772886563788586,3.8882583754482973,28.1249343166245,0.8977976353493355
M_LB,lasso,23,2.772886563788586,3.8882583754482973,28.1249343166245,0.8977976353493355
M_LB,lasso,24,2.772886563788586,3.8882583754482973,28.1249343166245,0.8977976353493355
M_LB,lasso,25,2.772886563788586,3.8882583754482973,28.1249343166245,0.8977976353493355
M_LB,lasso,26,2.772886563788586,3.8882583754482973,28.1249343166245,0.8977976353493355
M_LB,lasso,27,2.772886563788586,3.8882583754482973,28.1249343166245,0.8977976353493355
M_LB,lasso,28,2.772886563788586,3.8882583754482973,28.1249343166245,0.8977976353493355
M_LB,lasso,29,2.772886563788586,3.8882583754482973,28.1249343166245,0.8977976353493355
M_LB,lasso,30,2.772886563788586,3.8882583754482973,28.1249343166245,0.8977976353493355
M_LB,elasticnet,1,2.773284702875365,3.8889767856711015,28.12407374176103,0.8977598652222224
M_LB,elasticnet,2,2.773284702875365,3.8889767856711015,28.12407374176103,0.8977598652222224
M_LB,elasticnet,3,2.773284702875365,3.8889767856711015,28.12407374176103,0.8977598652222224
M_LB,elasticnet,4,2.773284702875365,3.8889767856711015,28.12407374176103,0.8977598652222224
